date,value
6,0.0
6,0.0
10,0.0
10,0.0
10,0.0
11,18.0
12,0.0
12,8.0
13,0.0
13,0.0
14,0.0
14,0.0
14,0.0
15,0.0
15,0.0
15,13.0
15,6.0
16,0.0
16,12.0
17,0.0
17,0.0
18,0.0
18,0.0
18,0.0
18,0.0
18,0.0
18,0.0
18,5.0
19,0.0
19,0.0
19,0.0
19,5.0
20,0.0
20,0.0
20,0.0
20,0.0
20,0.0
20,10.0
20,5.0
21,0.0
21,0.0
22,0.0
22,0.0
22,0.0
22,0.0
22,4.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,0.0
23,13.0
24,0.0
24,0.0
24,0.0
24,0.0
24,0.0
24,0.0
24,0.0
24,0.0
24,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,0.0
25,16.0
25,4.0
25,4.0
25,4.0
26,0.0
26,0.0
26,0.0
26,0.0
26,0.0
26,11.0
26,3.0
27,0.0
27,0.0
27,0.0
27,0.0
27,0.0
27,11.0
27,3.0
27,3.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,0.0
28,3.0
28,3.0
28,35.0
28,7.0
28,7.0
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,0.0
29,3.0
29,3.0
29,3.0
29,6.0
29,6.0
30,0.0
30,0.0
30,0.0
30,0.0
30,0.0
30,3.0
30,6.0
31,0.0
31,0.0
31,0.0
31,0.0
31,0.0
31,0.0
31,0.0
31,0.0
31,0.0
31,3.0
31,3.0
31,3.0
31,6.0
32,0.0
32,0.0
32,0.0
32,0.0
32,0.0
32,0.0
32,0.0
32,0.0
32,0.0
32,15.0
32,3.0
32,3.0
32,6.0
32,6.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,0.0
33,3.0
33,3.0
33,9.0
33,9.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,14.0
34,17.0
34,2.0
34,2.0
34,2.0
34,2.0
34,5.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,17.0
35,2.0
35,2.0
35,2.0
35,2.0
35,2.0
35,5.0
35,5.0
35,5.0
35,8.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,0.0
36,2.0
36,2.0
36,2.0
36,2.0
36,2.0
36,2.0
36,2.0
36,2.0
36,5.0
36,5.0
36,8.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,0.0
37,2.0
37,2.0
37,2.0
37,2.0
37,2.0
37,2.0
37,2.0
37,2.0
37,5.0
37,5.0
37,5.0
37,5.0
37,5.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,0.0
38,2.0
38,2.0
38,2.0
38,2.0
38,5.0
39,0.0
39,0.0
39,0.0
39,0.0
